date	code	close	amount	zhang	zhen	sma_up	sma_down	macd	is_up	consecutive_upper_days	upper_count_in_days	ma_amount_3_days_ratio	ma_amount_5_days_ratio	ma_amount_8_days_ratio	ma_amount_11_days_ratio	total_score	amount_score	free_amount	free_amount_score	increase	increase_score	amplitude	amplitude_score	jgcyd	jgcyd_score	lspf	lspf_score	focus	focus_score	last_desire_daily	desire_daily_score	high_rating	0_open	0_high	0_low	0_close	0_amount	0_day_open	0_day_max	0_day_min	0_day_close	1_open	1_high	1_low	1_close	1_amount	1_day_open	1_day_max	1_day_min	1_day_close	2_open	2_high	2_low	2_close	2_amount	2_day_open	2_day_max	2_day_min	2_day_close	3_open	3_high	3_low	3_close	3_amount	3_day_open	3_day_max	3_day_min	3_day_close
20250508	300963	17.62	10.16456789	-0.017289459	0.057142857	1	1	-0.078089721	0	0	4	1.221	1	1.169	1.019	39	80	19.271125	0	19.37669377	0	64.70588235	100	28.2427	0	60.3508	50	81.3333	80	1	0	FALSE	18.39	18.5	17.5	17.62	732684800	4.370034052	4.994324631	-0.681044268	0	17.73	17.8	16.56	16.72	593849984	0.624290579	1.021566402	-6.015891033	-5.107832009	16.88	18.75	16.72	18.12	962660480	-4.199772985	6.413166856	-5.107832009	2.837684449	18.12	18.87	17.68	18.49	955804672	2.837684449	7.094211124	0.340522134	4.937570942
20250508	300966	16.75	0.30395952	0.008428657	0.02241066	1	1	0.388953481	0	0	0	1.054	1.154	0.891	0.687	5	0	13.0560447	0	15.67679558	0	30.36809816	50	6.98468	0	49.6655	0	65.6	0	2.08	0	FALSE	16.57	16.88	16.51	16.75	24150416	-1.074626866	0.776119403	-1.432835821	0	16.66	16.9	16.5	16.52	29269628	-0.537313433	0.895522388	-1.492537313	-1.373134328	16.63	16.88	16.41	16.83	44745952	-0.71641791	0.776119403	-2.029850746	0.47761194	16.83	16.87	16.57	16.6	37130532	0.47761194	0.71641791	-1.074626866	-0.895522388
20250508	300970	13.56	0.687613493	0.01878287	0.036641221	1	1	0.086903455	0	0	0	1.204	0.792	0.647	0.349	15	0	11.62331	0	-6.482758621	0	30.98591549	50	15.0858	0	61.2587	50	70.8	50	1	0	FALSE	13.21	13.58	13.1	13.56	68704640	-2.581120944	0.147492625	-3.392330383	0	13.57	13.65	13.36	13.41	51446380	0.073746313	0.663716814	-1.474926254	-1.10619469	13.48	13.58	13.2	13.35	50291152	-0.589970501	0.147492625	-2.654867257	-1.548672566	13.46	13.49	13.15	13.23	44504792	-0.737463127	-0.516224189	-3.02359882	-2.433628319
20250508	300973	44.4	2.089561547	0.003843545	0.026642168	1	1	0.505035397	0	0	0	0.474	1.592	0.845	1.117	30	0	49.371838	100	2.682701203	0	33.24265506	50	22.0619	0	64.0408	50	72.4	50	2.05	0	FALSE	44	44.7	43.54	44.4	149815424	-0.900900901	0.675675676	-1.936936937	0	44.08	46.43	44.04	46.07	336847680	-0.720720721	4.572072072	-0.810810811	3.761261261	45.67	47.4	45.61	46.27	264944720	2.86036036	6.756756757	2.725225225	4.211711712	46.6	46.8	45.65	46.3	156512848	4.954954955	5.405405405	2.815315315	4.279279279
20250508	300997	14.15	0.68813028	0.006401138	0.020129403	0	0	-0.240794088	0	0	0	1.163	0.503	0.271	0.467	35	0	53.616408	100	8.097784568	0	49.21030756	50	19.1244	0	67.4297	100	72.5333	50	1.48	0	FALSE	14	14.19	13.91	14.15	56006828	-1.060070671	0.282685512	-1.696113074	0	14.14	15.27	13.92	14.97	244286160	-0.070671378	7.915194346	-1.625441696	5.795053004	14.78	15.44	14.7	15.31	224062336	4.45229682	9.116607774	3.886925795	8.197879859	15.08	15.24	14.89	15.11	139408272	6.572438163	7.703180212	5.229681979	6.784452297
20250508	301003	28.64	0.64499668	0.010585745	0.026419136	1	1	0.601536128	0	0	0	1.534	1.128	1.455	0.882	15	0	21.680205	0	22.97123229	0	34.75409836	50	18.097	0	72.0595	100	59.0667	0	1	0	FALSE	28.3	28.75	28.01	28.64	69209432	-1.187150838	0.384078212	-2.19972067	0	27.17	27.29	26.22	26.29	57997328	-5.132681564	-4.713687151	-8.44972067	-8.205307263	26.46	26.99	26.3	26.52	52822724	-7.611731844	-5.761173184	-8.170391061	-7.402234637	26.79	26.81	26.24	26.3	46252536	-6.459497207	-6.389664804	-8.379888268	-8.170391061
20250508	301009	12.15	1.077324347	-0.002463054	0.021630616	1	1	0.185820011	0	0	0	0.891	0.467	1.059	2.653	15	0	15.849706	0	25.12873326	0	54.13870246	100	17.8949	0	50.8678	0	71.3333	50	1	0	FALSE	12.08	12.28	12.02	12.15	92127336	-0.576131687	1.069958848	-1.069958848	0	12.15	12.23	11.92	11.93	73140960	0	0.658436214	-1.893004115	-1.810699588	12.02	12.17	11.98	12.08	66923196	-1.069958848	0.164609053	-1.399176955	-0.576131687	12.17	12.27	12	12.18	91824784	0.164609053	0.987654321	-1.234567901	0.24691358
20250508	301013	19.09	5.8705568	0.035249458	0.068357222	1	1	1.173300612	0	0	0	1.047	1.761	2.151	1.454	65	60	39.362261	100	42.99625468	50	69.55380577	100	35.4076	80	70.4256	100	73.8667	50	1	0	FALSE	18.14	19.38	18.14	19.09	618794624	-4.976427449	1.519119958	-4.976427449	0	19.09	19.18	17.79	18.48	551045248	0	0.471451021	-6.809848088	-3.195390257	18.9	19.78	18.4	19.78	654958272	-0.99528549	3.614457831	-3.614457831	3.614457831	19.65	19.88	18.31	18.66	588937408	2.933473023	4.1382923	-4.085908853	-2.252488214
20250508	301016	19.28	2.18005552	0.07051638	0.101237345	0	0	-2.020035181	0	0	0	1.739	0.941	0.594	0.382	20	0	10.3284514	0	-30.34682081	0	90.57971014	100	22.0039	0	69.5294	100	67.3333	0	1	0	FALSE	17.78	19.58	17.78	19.28	323046496	-7.780082988	1.556016598	-7.780082988	0	19	19.19	18.31	18.38	193018016	-1.452282158	-0.466804979	-5.031120332	-4.668049793	18.01	19.9	18.01	19.28	288747072	-6.587136929	3.215767635	-6.587136929	0	19.29	19.44	18.66	18.81	185971600	0.05186722	0.829875519	-3.215767635	-2.437759336
20250508	301022	29.06	1.398531253	0.028672566	0.053956835	1	1	0.824898513	0	0	0	0.987	0.961	4.388	2.493	20	0	15.365356	0	31.01893598	0	58.03108808	100	19.4393	0	63.0579	50	70.9333	50	1.52	0	FALSE	27.95	29.3	27.8	29.06	151628512	-3.819683414	0.825877495	-4.335856848	0	28.8	29.48	28.5	28.74	120654240	-0.894700619	1.445285616	-1.927047488	-1.101169993	29	29.42	28.65	28.79	109922592	-0.206469374	1.238816242	-1.410874054	-0.929112182	28.99	29.24	28.35	28.4	85068496	-0.240880936	0.619408121	-2.443220922	-2.271163111
20250508	301023	66.04	1.78751896	0.022449296	0.044672455	1	1	2.017125139	0	0	0	1.752	1.26	1.349	1.211	15	0	22.332142	0	24.6978852	0	40.50955414	50	24.8707	0	72.0972	100	65.6	0	2.44	0	FALSE	63.95	66.18	63.35	66.04	203945344	-3.164748637	0.211992732	-4.073288916	0	66.05	66.05	63.18	63.41	160808896	0.015142338	0.015142338	-4.330708661	-3.982434888	64.2	70.9	64.2	69.67	334262752	-2.786190188	7.359176257	-2.786190188	5.496668686	73.31	73.77	67.62	69.11	247086624	11.00847971	11.70502726	2.3924894	4.648697759
20250508	301025	10.04	1.363709733	0.02974359	0.049947971	1	1	-0.084839706	0	0	0	1.141	0.567	0.608	0.586	15	0	24.64648	0	8.775731311	0	56.01023018	100	16.0386	0	61.0204	50	67.3333	0	2.21	0	FALSE	9.7	10.09	9.61	10.04	142324288	-3.386454183	0.498007968	-4.282868526	0	9.99	10.06	9.71	9.72	93675856	-0.498007968	0.199203187	-3.28685259	-3.187250996	9.79	9.89	9.62	9.72	83663968	-2.490039841	-1.494023904	-4.183266932	-3.187250996	9.8	9.86	9.56	9.59	81403640	-2.390438247	-1.792828685	-4.780876494	-4.482071713
20250508	301048	9.64	0.813687547	0.02010582	0.028753994	1	1	-0.046419104	0	0	0	1.578	0.736	0.346	0.26	30	0	48.746673	100	11.18800461	0	39.9026764	50	22.3349	0	62.221	50	71.3333	50	1.95	0	FALSE	9.41	9.66	9.39	9.64	100974176	-2.385892116	0.20746888	-2.593360996	0	9.59	9.65	9.4	9.42	63031336	-0.518672199	0.10373444	-2.489626556	-2.282157676	9.58	11.3	9.55	10.54	389767008	-0.622406639	17.21991701	-0.933609959	9.336099585	10.52	10.67	10.23	10.27	251842592	9.128630705	10.6846473	6.12033195	6.53526971
20250508	301052	36.23	3.296479893	-0.007669132	0.022067039	1	1	-0.006489127	0	0	0	0.82	1.114	0.685	0.572	15	0	23.665816	0	7.094295004	0	33.28934345	50	27.482	0	65.4392	50	72	50	1	0	FALSE	36.3	36.59	35.8	36.23	238993184	0.193210047	0.99365167	-1.186861717	0	36.29	36.39	35.15	35.42	194871280	0.165608612	0.441622964	-2.98095501	-2.235716257	35.69	35.96	35.16	35.78	170617664	-1.490477505	-0.745238752	-2.953353574	-1.242064587	36	36	34.88	35.48	167611696	-0.634833011	-0.634833011	-3.726193762	-2.070107646
20250508	301055	17.16	0.4940398	0.017190279	0.028076464	1	1	0.309634136	0	0	0	1.185	1.191	0.621	0.689	15	0	22.8384	0	29.50943396	0	46.48602879	50	18.3712	0	67.4091	100	65.0667	0	3.85	50	FALSE	16.86	17.21	16.74	17.16	40866920	-1.748251748	0.291375291	-2.447552448	0	17.2	17.25	16.73	17.12	47107996	0.233100233	0.524475524	-2.505827506	-0.233100233	17.06	17.17	16.6	16.91	49251568	-0.582750583	0.058275058	-3.263403263	-1.456876457	16.92	17.5	16.85	16.97	54188872	-1.398601399	1.981351981	-1.806526807	-1.107226107
20250508	301063	26.15	1.437921147	0.01278079	0.038431373	1	1	0.245959321	0	0	0	1.305	1.008	1.067	0.725	10	0	15.438287	0	14.94505495	0	27.05938697	0	21.2175	0	71.3936	100	67.2	0	1	0	FALSE	25.77	26.48	25.5	26.15	116074984	-1.453154876	1.261950287	-2.485659656	0	25.98	26.2	25.07	25.47	111315800	-0.650095602	0.191204589	-4.13001912	-2.600382409	25.62	25.8	25.3	25.48	72666000	-2.026768642	-1.338432122	-3.250478011	-2.562141491	25.9	25.9	24.83	24.93	74566440	-0.956022945	-0.956022945	-5.047801147	-4.665391969
20250508	301066	15.58	2.155643467	0.039359573	0.057912458	1	1	0.168434656	0	0	0	1.163	1.059	0.623	0.759	20	0	26.695501	0	38.48888889	0	59.76331361	100	19.0935	0	62.4703	50	73.6	50	1	0	FALSE	14.92	15.71	14.85	15.58	274922752	-4.236200257	0.834403081	-4.685494223	0	15.58	18.7	15.58	18.7	505492736	0	20.02567394	0	20.02567394	21	21.91	18	18.41	912777408	34.78818999	40.62901155	15.53273427	18.16431322	18.69	19	17.41	17.57	575872320	19.96148909	21.95121951	11.74582798	12.77278562
20250508	301076	37.75	10.59627627	-0.112182502	0.073770492	1	1	3.506710088	0	0	2	1.121	2.067	9.024	8.534	52	80	21.124249	0	77.1468794	100	135.1464435	100	33.3485	80	59.5587	0	84	80	-3.31	0	FALSE	38.51	39.3	36.6	37.75	862840256	2.013245033	4.105960265	-3.046357616	0	37.74	39.2	37.05	37.1	712397376	-0.026490066	3.841059603	-1.854304636	-1.721854305	37.7	39.3	36.51	38.32	688464320	-0.132450331	4.105960265	-3.284768212	1.509933775	37.95	41.3	37.45	39	770065280	0.529801325	9.40397351	-0.794701987	3.311258278
20250508	301077	34.76	2.126736533	-0.006857143	0.030633284	1	1	-0.253557999	0	0	4	0.654	0.851	0.953	0.841	15	0	10.4305001	0	1.637426901	0	38.88888889	50	24.2745	0	60.1297	50	71.0667	50	1	0	FALSE	34.64	34.99	33.95	34.76	178959312	-0.345224396	0.661680092	-2.330264672	0	34.7	35.1	33.69	33.8	147361696	-0.172612198	0.978135788	-3.078250863	-2.761795167	33.78	34.49	33.15	33.8	134892608	-2.819332566	-0.776754891	-4.631760644	-2.761795167	34.23	34.68	33.46	33.62	122999352	-1.524741082	-0.230149597	-3.739930955	-3.279631761
20250508	301082	17.07	5.56499968	0.032043531	0.054735547	1	1	0.440015134	0	0	0	2.482	1.42	1.299	0.915	35	60	16.700609	0	14.3335566	0	42.98387097	50	31.7434	80	61.2106	50	75.4667	50	1	0	FALSE	16.54	17.15	16.26	17.07	566194368	-3.104862332	0.468658465	-4.74516696	0	17.15	17.15	16.49	16.66	321672672	0.468658465	0.468658465	-3.397773872	-2.401874634	16.61	17.1	16.45	16.8	332392256	-2.694786175	0.175746924	-3.632103105	-1.58172232	16.91	17.53	16.8	17.38	554393152	-0.93731693	2.694786175	-1.58172232	1.816051552
20250508	301090	7.37	0.449847827	-0.00807537	0.013586957	1	1	0.112554939	0	0	0	1.325	0.772	1.024	0.847	15	0	47.954312	100	10.82706767	0	19.71153846	0	12.5851	0	59.4819	0	61.7333	0	1	0	FALSE	7.4	7.46	7.36	7.37	46026252	0.407055631	1.221166893	-0.13568521	0	7.39	7.41	7.3	7.31	29730370	0.271370421	0.542740841	-0.949796472	-0.814111262	7.36	7.44	7.33	7.41	31389548	-0.13568521	0.949796472	-0.542740841	0.542740841	7.47	7.49	7.38	7.41	30404458	1.356852103	1.628222524	0.13568521	0.542740841
20250508	301101	53.71	4.252241173	0.018199052	0.063076923	1	1	1.685154405	0	0	0	1.242	2.073	1.208	0.912	43	0	115.771978	100	17.27074236	0	34.10965551	50	31.8478	80	74.1226	100	71.7333	50	1	0	FALSE	52.35	55.28	52	53.71	427201888	-2.532116924	2.923105567	-3.183764662	0	54	54.35	52.8	53.33	281318048	0.539936697	1.191584435	-1.694284118	-0.707503258	54.32	54.33	52.7	53.9	289025312	1.135728915	1.154347421	-1.880469186	0.353751629	54	54.36	52.76	53.06	268946368	0.539936697	1.210202942	-1.768758146	-1.210202942
20250508	301103	20.74	0.53167608	0.016666667	0.027053615	1	1	0.565426183	0	0	0	0.592	0.823	3.798	2.057	5	0	17.781288	0	18.58204688	0	35.77586207	50	13.1481	0	59.7546	0	67.0667	0	3.26	50	FALSE	20.37	20.88	20.33	20.74	43235508	-1.783992285	0.675024108	-1.976856316	0	20.71	20.84	20.37	20.44	30345244	-0.144648023	0.482160077	-1.783992285	-1.446480231	20.53	20.57	20.22	20.49	28112756	-1.012536162	-0.819672131	-2.507232401	-1.205400193	20.62	20.74	20.34	20.42	29258438	-0.578592093	0	-1.928640309	-1.542912247
20250508	301107	37.44	0.964432667	0.054647887	0.076244666	1	1	1.255750323	0	0	0	1.472	0.952	1.37	1.537	25	0	6.7988339	0	42.35741445	50	62.5698324	100	20.1	0	73.9441	100	67.7333	0	1	0	FALSE	35.8	37.83	35.15	37.44	120107096	-4.38034188	1.041666667	-6.116452991	0	37.25	37.25	35.72	36.12	106144152	-0.507478632	-0.507478632	-4.594017094	-3.525641026	36.49	36.78	36.07	36.36	63025596	-2.537393162	-1.762820513	-3.659188034	-2.884615385	36.72	36.85	35.82	35.89	57536336	-1.923076923	-1.575854701	-4.326923077	-4.139957265
20250508	301108	28.18	0.415643853	0.00822898	0.023861171	1	1	0.315072663	0	0	0	0.874	0.693	0.618	0.639	5	0	9.4980873	0	20.42735043	0	47.81792586	50	13.4911	0	51.0336	0	68.9333	0	1	0	FALSE	27.99	28.32	27.66	28.18	36111128	-0.674237048	0.496806246	-1.845280341	0	28.01	28.7	28	28.18	41026064	-0.603264727	1.845280341	-0.638750887	0	28.28	28.57	27.84	28.18	30221040	0.354861604	1.383960256	-1.206529454	0	28.8	29.12	28.3	28.92	58105100	2.200141945	3.335699077	0.425833925	2.625975869
20250508	301109	21.37	1.079428293	-0.004193849	0.011775789	1	1	0.516971959	0	0	0	0.921	0.728	0.991	1.215	10	0	18.921229	0	19.25223214	0	28.45238095	0	23.0362	0	69.656	100	68.4	0	1	0	FALSE	21.4	21.48	21.23	21.37	70576456	0.140383715	0.51474029	-0.655124006	0	21.35	21.56	21.15	21.3	75310328	-0.093589144	0.889096865	-1.02948058	-0.327562003	21.31	21.48	21.2	21.41	74078464	-0.280767431	0.51474029	-0.795507721	0.187178287	21.55	21.58	21.21	21.3	52158508	0.842302293	0.982686008	-0.748713149	-0.327562003
20250508	301118	21.35	0.959795893	0.00802644	0.033157136	1	1	0.028224026	0	0	0	1.55	1.05	0.462	0.375	5	0	19.998519	0	-9.226190476	0	33.54804079	50	14.9203	0	57.2328	0	66	0	1	0	FALSE	21.05	21.5	20.81	21.35	83973304	-1.405152225	0.702576112	-2.529274005	0	21.2	21.48	20.8	20.83	61492720	-0.702576112	0.608899297	-2.576112412	-2.43559719	20.97	21.35	20.82	21.03	53910840	-1.779859485	0	-2.482435597	-1.49882904	21.18	21.39	20.77	21.09	81193864	-0.796252927	0.18735363	-2.716627635	-1.217798595
20250508	301135	27.8	1.431595427	0.109780439	0.1839585	1	1	1.283955148	0	0	0	2.768	2.944	2.077	1.41	20	0	13.788528	0	39.34837093	0	66.59180236	100	14.6668	0	69.9347	100	61.2	0	1.03	0	FALSE	25.16	29.67	25.06	27.8	331485696	-9.496402878	6.726618705	-9.856115108	0	26.99	26.99	25.73	25.89	237198592	-2.913669065	-2.913669065	-7.446043165	-6.870503597	25.88	26.68	25.81	26.38	146786464	-6.90647482	-4.028776978	-7.158273381	-5.107913669	26.8	26.9	26.07	26.12	95064832	-3.597122302	-3.237410072	-6.223021583	-6.043165468
20250508	301160	101.63	3.48993216	0.00108353	0.039007802	1	1	1.658329403	0	0	0	1.27	0.993	1.076	0.988	43	0	39.804528	100	44.36079545	50	71.875	100	38.044	80	65.002	50	69.3333	0	1	0	FALSE	100.69	103.88	99.98	101.63	207240544	-0.924923743	2.213913215	-1.623536357	0	101.1	102.1	95.55	96.43	308071584	-0.521499557	0.462461871	-5.982485487	-5.116599429	98	102.67	96.74	101.25	311844512	-3.571779986	1.023319886	-4.811571386	-0.373905343	102.6	102.78	96	97.02	272710560	0.954442586	1.131555643	-5.539702844	-4.536062186
20250508	301181	24.99	0.43191616	0.006443818	0.026058632	1	1	0.841156855	0	0	0	1.5	1.124	1.447	1.033	10	0	10.1361	0	27.04626335	0	42.37288136	50	15.7728	0	61.2001	50	60.9333	0	1.86	0	FALSE	24.59	25.2	24.56	24.99	39898544	-1.600640256	0.840336134	-1.720688275	0	24.98	25.26	24.42	24.81	37446148	-0.040016006	1.080432173	-2.280912365	-0.720288115	25.1	25.29	24.67	24.84	35508728	0.44017607	1.200480192	-1.280512205	-0.600240096	25.15	25.15	24.52	24.56	34377756	0.640256102	0.640256102	-1.880752301	-1.720688275
20250508	301189	25.55	0.497825587	0.020367412	0.0564	1	1	0.730189975	0	0	0	1.652	0.742	0.964	1.546	10	0	11.0233706	0	27.30443448	0	43.61065797	50	14.3396	0	60.1121	50	59.8667	0	1	0	FALSE	25	26.41	25	25.55	64430776	-2.152641879	3.365949119	-2.152641879	0	25.58	25.81	25	25.15	31870356	0.11741683	1.017612524	-2.152641879	-1.56555773	25.23	25.48	25.01	25.46	25070092	-1.252446184	-0.273972603	-2.113502935	-0.352250489	25.84	25.84	25.2	25.23	21750000	1.135029354	1.135029354	-1.369863014	-1.252446184
20250508	301190	21.44	0.999413387	0.00327562	0.034036433	1	1	-0.120184413	0	0	0	1.227	0.533	0.571	0.951	5	0	13.768889	0	15.20687802	0	48.32535885	50	21.8082	0	57.4046	0	65.8667	0	1	0	FALSE	21.37	21.57	20.86	21.44	94671472	-0.326492537	0.606343284	-2.705223881	0	21.53	21.6	20.86	21	62047736	0.419776119	0.746268657	-2.705223881	-2.052238806	21.2	21.47	20.95	21.14	51758500	-1.119402985	0.139925373	-2.285447761	-1.399253731	21.33	22.52	20.77	22.02	165477680	-0.513059701	5.037313433	-3.125	2.705223881
20250508	301196	67.12	5.612240213	-0.029356471	0.056547173	1	1	3.788140167	0	0	3	0.945	1.554	2.597	3.193	70	60	38.241453	100	64.87349546	100	102.7777778	100	33.7518	80	69.5518	100	74.9333	50	1	0	FALSE	68	70.44	66.67	67.12	449309696	1.311084625	4.94636472	-0.670441001	0	67.21	67.99	64.4	65.39	315767040	0.1340882	1.296185936	-4.052443385	-2.577473182	66.5	68.25	66.46	66.63	279578304	-0.923718713	1.683551847	-0.983313468	-0.730035757	67.53	69.9	65.56	67.3	319981216	0.610846246	4.141835518	-2.324195471	0.2681764
20250508	301199	36.03	1.799806933	0	0.032022472	1	1	1.83446298	0	0	0	1.48	3.359	2.556	1.359	20	0	17.354623	0	32.60949577	0	52.5990099	100	22.5261	0	63.3416	50	72.1333	50	1.5	0	FALSE	36.04	36.74	35.6	36.03	151441952	0.027754649	1.970580072	-1.193449903	0	36.04	36.18	35.07	35.59	122694536	0.027754649	0.416319734	-2.664446295	-1.221204552	35.79	36.9	35.79	36.45	121870512	-0.666111574	2.414654455	-0.666111574	1.165695254	36.85	37.11	36.1	36.18	92710072	2.27588121	2.997502082	0.194282542	0.416319734
20250508	301201	22.15	0.982837093	0.023567468	0.060320452	1	1	-0.077189267	0	0	0	1.365	0.82	0.82	0.465	0	0	17.621872	0	0.727603456	0	27.27777778	0	20.136	0	55.7448	0	64.4	0	2.22	0	FALSE	21.43	22.5	21.22	22.15	127548104	-3.250564334	1.58013544	-4.198645598	0	24.4	25.19	21.18	21.3	310375968	10.15801354	13.72460497	-4.379232506	-3.837471783	21.5	21.55	20.62	21.37	145526320	-2.934537246	-2.708803612	-6.90744921	-3.521444695	21.65	21.67	20.9	21	80434408	-2.257336343	-2.167042889	-5.643340858	-5.191873589
20250508	301206	27.9	1.451795493	-0.004282655	0.0204305	1	1	-0.1597641	0	0	1	1.16	0.62	0.76	0.657	10	0	28.24794	0	12.59079903	0	29.10638298	0	22.3693	0	60.1246	50	72.2667	50	1.72	0	FALSE	27.8	27.97	27.41	27.9	121635040	-0.358422939	0.250896057	-1.756272401	0	27.9	29.33	27.41	28.74	225473216	0	5.125448029	-1.756272401	3.010752688	28.52	28.58	28.01	28.32	160301792	2.222222222	2.437275986	0.394265233	1.505376344	28.33	28.47	27.71	27.96	109237176	1.541218638	2.043010753	-0.681003584	0.215053763
20250508	301208	41.43	3.80638656	-0.003847079	0.025214198	1	1	0.412156419	0	0	0	2.366	0.66	0.724	1.207	20	0	19.615046	0	32.1952776	0	64.77115118	100	25.459	0	64.3794	50	72.4	50	-1.03	0	FALSE	41.67	41.88	40.85	41.43	233912064	0.579290369	1.086169442	-1.399951726	0	41.36	41.36	40.05	40.45	166182432	-0.168959691	-0.168959691	-3.330919623	-2.365435675	40.66	41.98	40.66	41.93	269831424	-1.858556601	1.32754043	-1.858556601	1.206854936	42.07	42.48	41.06	41.25	206767264	1.544774318	2.534395366	-0.893072653	-0.434467777
20250508	301210	70.71	3.364096213	-0.005205402	0.084172662	1	1	5.191399293	0	0	0	0.834	0.851	2.203	2.995	45	0	23.558069	0	71.25211916	100	100.1859724	100	42.2136	100	72.2619	100	70.9333	50	1	0	FALSE	69.95	75.35	69.5	70.71	300880288	-1.074812615	6.562013859	-1.711214821	0	69.99	70.73	67.38	68.88	292221152	-1.01824353	0.028284542	-4.709376326	-2.588035639	69.22	73	69.22	70.38	287497312	-2.107198416	3.238580116	-2.107198416	-0.466694951	70.69	71.18	68.75	69.27	210819824	-0.028284542	0.664686749	-2.771885165	-2.03648706
20250508	301220	74.75	1.74426352	0.00402955	0.032380952	0	0	-2.178954022	0	0	0	0.891	0.651	0.698	0.773	33	0	38.804506	100	9.060402685	0	40.93329158	50	31.9905	80	64.5178	50	62.2667	0	2.42	0	FALSE	74.23	75.88	73.5	74.75	146292672	-0.695652174	1.511705686	-1.672240803	0	74.85	78	73.01	73.12	277124800	0.133779264	4.347826087	-2.327759197	-2.180602007	73.15	73.7	70.41	70.95	246308320	-2.140468227	-1.404682274	-5.806020067	-5.08361204	70.95	71.77	69.94	70.25	161811504	-5.08361204	-3.986622074	-6.434782609	-6.02006689
20250508	301228	25.46	1.392554693	-0.019260401	0.063846768	1	1	0.023723988	0	0	2	0.977	0.942	1.056	0.921	23	0	22.717334	0	29.89795918	0	45.70966001	50	31.0623	80	60.0789	50	70.9333	50	-2.23	0	FALSE	25.8	26.66	25.06	25.46	155175248	1.335428123	4.713275727	-1.571091909	0	25.38	26	24.53	24.62	139292528	-0.314218382	2.120974077	-3.652788688	-3.299293009	24.52	25.37	24.31	25.03	111011808	-3.692065986	-0.353495679	-4.516889238	-1.688923802	25.39	26.1	24.66	25.95	126457440	-0.274941084	2.513747054	-3.142183818	1.924587588
20250508	301229	25.93	0.640271027	0.030194676	0.035996835	1	1	0.769485715	0	0	0	1.367	1.189	1.157	0.827	10	0	18.957456	0	31.49087221	0	49.31584949	50	21.39	0	62.4661	50	66	0	2.64	0	FALSE	25.3	26.19	25.28	25.93	65813492	-2.429618203	1.002699576	-2.506748939	0	26.29	26.29	25.4	25.6	42866784	1.388353259	1.388353259	-2.04396452	-1.272657154	26	26.28	24.99	25.05	87750960	0.269957578	1.34978789	-3.62514462	-3.39375241	25.3	25.53	25.01	25.35	60374060	-2.429618203	-1.542614732	-3.548013884	-2.236791361
20250508	301232	28.74	1.332049707	0.037919827	0.058780577	1	1	0.918527741	0	0	0	1.783	1.052	0.642	1.135	15	0	12.9803072	0	32.62574988	0	44.92753623	50	19.4866	0	66.3516	50	70.1333	50	2.58	0	FALSE	27.39	29	27.39	28.74	148744480	-4.697286013	0.904662491	-4.697286013	0	28.8	29.68	28.4	28.99	139672400	0.208768267	3.270702853	-1.183020181	0.86986778	28.78	29.13	28.51	29.02	93546832	0.139178845	1.356993737	-0.800278358	0.974251914	29.3	29.52	28.28	28.51	73117936	1.948503827	2.713987474	-1.600556715	-0.800278358
20250508	301248	22.23	1.99310608	0.019257221	0.035071527	1	1	0.659042757	0	0	0	1.057	1.142	1.044	1.206	15	0	23.994643	0	30.99587507	0	48.44473858	50	26.7948	0	62.2541	50	77.7333	50	1.58	0	FALSE	21.67	22.43	21.67	22.23	175911344	-2.519118309	0.89968511	-2.519118309	0	22.19	22.31	21.57	21.69	144381328	-0.179937022	0.359874044	-2.968960864	-2.429149798	21.81	23.57	21.66	22.46	299857664	-1.889338731	6.027890238	-2.564102564	1.034637877	22.47	22.68	21.86	21.93	210192512	1.079622132	2.024291498	-1.664417454	-1.349527665
20250508	301279	25.67	0.6002146	0.017842982	0.023034154	1	1	0.94022495	0	0	0	1.053	1.372	1.315	0.816	15	0	7.1415	0	30.17241379	0	51.4386377	100	12.3298	0	64.7698	50	67.0667	0	1	0	FALSE	25.4	25.76	25.18	25.67	47710708	-1.051811453	0.350603818	-1.908843007	0	25.82	25.82	25.13	25.35	36584272	0.584339696	0.584339696	-2.103622906	-1.246591352	25.46	25.76	25.25	25.52	39247252	-0.818075575	0.350603818	-1.636151149	-0.584339696	25.83	25.85	25.25	25.32	38001992	0.623295676	0.701207635	-1.636151149	-1.363459291
20250508	301281	31.09	0.459781067	0.011056911	0.019941157	1	1	0.332798801	0	0	0	1.419	0.696	0.593	0.709	5	0	23.389024	0	14.85038788	0	32.76422764	50	18.4019	0	55.0689	0	61.7333	0	1	0	FALSE	30.75	31.2	30.59	31.09	39801120	-1.093599228	0.353811515	-1.608234159	0	31.21	31.23	30.63	30.83	35820792	0.385976198	0.450305564	-1.479575426	-0.836281763	31.09	31.49	30.6	31.15	38080264	0	1.286587327	-1.576069476	0.192988099	31.48	31.53	30.71	30.82	31936588	1.254422644	1.41524606	-1.222257961	-0.868446446
